instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
6654977,25996,EMULTIMQ,EDELAMC - EMULTIMQ,0,,0,0.01,1,EQ,NSE,NSE
6914049,27008,HEXATRADEX,HEXA TRADEX,0,,0,0.01,1,EQ,NSE,NSE
6916097,27016,ABINFRA-BE,A B INFRABUILD,0,,0,0.01,1,EQ,NSE,NSE
6921473,27037,TBZ,TRIB BHIMJI ZAVERI,0,,0,0.01,1,EQ,NSE,NSE
6924033,27047,MASTERTR,MASTER TRUST,0,,0,0.01,1,EQ,NSE,NSE
6925313,27052,SAGILITY,SAGILITY INDIA,0,,0,0.01,1,EQ,NSE,NSE
6927617,27061,ACMESOLAR,ACME SOLAR HOLDINGS,0,,0,0.01,1,EQ,NSE,NSE
6928897,27066,SWIGGY,SWIGGY,0,,0,0.05,1,EQ,NSE,NSE
6929153,27067,VSSL,VARDHMAN SPC STEEL,0,,0,0.05,1,EQ,NSE,NSE
6931201,27075,LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,0,,0,0.01,1,EQ,NSE,NSE
6932225,27079,KPEL,K.P. ENERGY,0,,0,0.05,1,EQ,NSE,NSE
6933505,27084,KMEW,KNOWLEDGE MARINE & EN W L,0,,0,0.1,1,EQ,NSE,NSE
6936321,27095,SWANENERGY,SWAN ENERGY,0,,0,0.05,1,EQ,NSE,NSE
6936833,27097,NIVABUPA,NIVA BUPA HEALTH INS CO L,0,,0,0.01,1,EQ,NSE,NSE
6939393,27107,SPECIALITY,SPECIALITY REST,0,,0,0.01,1,EQ,NSE,NSE
6944513,27127,692GS2039-GS,GOI LOAN   6.92% 2039,0,,0,0.01,1,EQ,NSE,NSE
6948865,27144,BLACKBUCK,ZINKA LOGISTICS SOL,0,,0,0.05,1,EQ,NSE,NSE
6953217,27161,CINELINE,CINELINE INDIA,0,,0,0.01,1,EQ,NSE,NSE
6955521,27170,709GS2074-GS,GOI LOAN   7.09% 2074,0,,0,0.01,1,EQ,NSE,NSE
6955777,27171,RACLGEAR,RACL GEARTECH,0,,0,0.05,1,EQ,NSE,NSE
6957057,27176,NTPCGREEN,NTPC GREEN ENERGY,0,,0,0.01,1,EQ,NSE,NSE
6966529,27213,EIEL,ENVIRO INFRA ENGINEERS L,0,,0,0.01,1,EQ,NSE,NSE
6981889,27273,679GS2034A-GS,GOI LOAN   6.79% 2034,0,,0,0.01,1,EQ,NSE,NSE
6988033,27297,RTNINDIA,RATTANINDIA ENT,0,,0,0.01,1,EQ,NSE,NSE
6989569,27303,SAMPANN,SAMPANN UTPADAN INDIA,0,,0,0.01,1,EQ,NSE,NSE
6997505,27334,SURAKSHA,SURAKSHA DIAGNOSTIC,0,,0,0.05,1,EQ,NSE,NSE
7002369,27353,ROSSTECH,ROSSELL TECHSYS,0,,0,0.05,1,EQ,NSE,NSE
7015681,27405,664GS2027-GS,GOI LOAN   6.64% 2027,0,,0,0.01,1,EQ,NSE,NSE
7059201,27575,ODIGMA-BE,ODIGMA CONSULTANCY SOL L,0,,0,0.01,1,EQ,NSE,NSE
7105025,27754,INNOVANA,INNOVANA THINKLABS,0,,0,0.05,1,EQ,NSE,NSE
7121665,27819,698GR2054-GS,GOI LOAN   6.98% 2054,0,,0,0.01,1,EQ,NSE,NSE
7126785,27839,SAILIFE,SAI LIFE SCIENCES,0,,0,0.05,1,EQ,NSE,NSE
7160065,27969,VMM,VISHAL MEGA MART,0,,0,0.01,1,EQ,NSE,NSE
7179777,28046,MOBIKWIK,ONE MOBIKWIK SYSTEMS,0,,0,0.01,1,EQ,NSE,NSE
7200001,28125,IKS,INVENTURUS KNOWLEDGE SO L,0,,0,0.1,1,EQ,NSE,NSE
7248385,28314,ANUHPHR,ANUH PHARMA,0,,0,0.01,1,EQ,NSE,NSE
7264769,28378,IGIL,INTERNATIO GEMM INS (I) L,0,,0,0.05,1,EQ,NSE,NSE
7303681,28530,675GS2029-GS,GOI LOAN   6.75% 2029,0,,0,0.01,1,EQ,NSE,NSE
7337473,28662,DAMCAPITAL,DAM CAPITAL ADVISORS,0,,0,0.05,1,EQ,NSE,NSE
7343873,28687,MAMATA,MAMATA MACHINERY,0,,0,0.05,1,EQ,NSE,NSE
7350785,28714,TRANSRAILL,TRANSRAIL LIGHTING,0,,0,0.05,1,EQ,NSE,NSE
7363585,28764,CEWATER,CONCORD ENVIRO SYSTEMS L,0,,0,0.05,1,EQ,NSE,NSE
7374081,28805,SANATHAN,SANATHAN TEXTILES,0,,0,0.05,1,EQ,NSE,NSE
7384833,28847,VENTIVE,VENTIVE HOSPITALITY,0,,0,0.05,1,EQ,NSE,NSE
7387905,28859,PROZONER,PROZONE REALTY,0,,0,0.01,1,EQ,NSE,NSE
7393025,28879,CARRARO,CARRARO INDIA,0,,0,0.05,1,EQ,NSE,NSE
7395329,28888,SENORES,SENORES PHARMACEUTICALS L,0,,0,0.05,1,EQ,NSE,NSE
7396865,28894,679GS2031-GS,GOI LOAN   6.79% 2031,0,,0,0.01,1,EQ,NSE,NSE
7399169,28903,KITEX-BE,KITEX GARMENTS,0,,0,0.05,1,EQ,NSE,NSE
7399937,28906,MAYURUNIQ,MAYUR UNIQUOTERS,0,,0,0.05,1,EQ,NSE,NSE
7401729,28913,ROSSELLIND,ROSSELL INDIA,0,,0,0.01,1,EQ,NSE,NSE
7411713,28952,DUCON,DUCON INFRATECHNOLOGIES L,0,,0,0.01,1,EQ,NSE,NSE
7414273,28962,UNIMECH-BE,UNIMECH AEROSPACE N MFG L,0,,0,0.1,1,EQ,NSE,NSE
7416065,28969,CONSUMER,MIRAEAMC - CONSUMER,0,,0,0.01,1,EQ,NSE,NSE
7426049,29008,TVSHLTD,TVS HOLDINGS,0,,0,1,1,EQ,NSE,NSE
7428097,29016,CEREBRAINT-BZ,CEREBRA INT TECH,0,,0,0.01,1,EQ,NSE,NSE
7428865,29019,ECAPINSURE,EDELAMC - ECAPINSURE,0,,0,0.01,1,EQ,NSE,NSE
7430401,29025,INDOFARM,INDO FARM EQUIPMENT,0,,0,0.01,1,EQ,NSE,NSE
7436801,29050,ZUARI,ZUARI AGRO CHEMICALS,0,,0,0.01,1,EQ,NSE,NSE
7443713,29077,SGLTL-BE,STANDARD GLASS LIN TECH L,0,,0,0.01,1,EQ,NSE,NSE
7446273,29087,QUADFUTURE,QUADRANT FUTURE TEK,0,,0,0.05,1,EQ,NSE,NSE
7449089,29098,DDEVPLSTIK,DDEV PLASTIKS IND,0,,0,0.05,1,EQ,NSE,NSE
7452929,29113,CARERATING,CARE RATINGS,0,,0,0.1,1,EQ,NSE,NSE
7455745,29124,PCJEWELLER,PC JEWELLER,0,,0,0.01,1,EQ,NSE,NSE
7458561,29135,INDUSTOWER,INDUS TOWERS,0,,0,0.05,1,EQ,NSE,NSE
7462145,29149,NAVKARURB-BE,NAVKAR URBANSTRUCTURE,0,,0,0.01,1,EQ,NSE,NSE
7464193,29157,CAPINVIT-IV,CAPITAL INFRA TRUST,0,,0,0.01,1,EQ,NSE,NSE
7467777,29171,LAXMIDENTL,LAXMI DENTAL,0,,0,0.05,1,EQ,NSE,NSE
7476225,29204,STALLION,STALLION IND FLUOROCHEM L,0,,0,0.01,1,EQ,NSE,NSE
7477761,29210,SITINET-BZ,SITI NETWORKS,0,,0,0.01,1,EQ,NSE,NSE
7481345,29224,ONESOURCE,ONESOURCE SPECL PHARMA L,0,,0,0.1,1,EQ,NSE,NSE
7488257,29251,ITCHOTELS,ITC HOTELS,0,,0,0.01,1,EQ,NSE,NSE
7489537,29256,DENTA,DENTA WATER N INFRA SOL L,0,,0,0.05,1,EQ,NSE,NSE
7496705,29284,VMART,VMART RETAIL,0,,0,0.05,1,EQ,NSE,NSE
7532289,29423,MOHITIND,MOHIT INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
7536385,29439,SUPREME,SUPREME HOLDIN N HOSP I L,0,,0,0.01,1,EQ,NSE,NSE
7539713,29452,AGARWALEYE,DR AGARWALS HEALTH CARE L,0,,0,0.05,1,EQ,NSE,NSE
7541505,29459,MOSCHIP,MOSCHIP TECHNOLOGIES,0,,0,0.01,1,EQ,NSE,NSE
7542785,29464,NEXT30ADD,DSPAMC - NEXT30ADD,0,,0,0.01,1,EQ,NSE,NSE
7544833,29472,PROTEAN,PROTEAN EGOV TECHNO,0,,0,0.05,1,EQ,NSE,NSE
7547393,29482,MCLOUD,MAGELLANIC CLOUD,0,,0,0.01,1,EQ,NSE,NSE
7548673,29487,NIBE,NIBE,0,,0,0.1,1,EQ,NSE,NSE
7550721,29495,ORCHASP-BE,ORCHASP,0,,0,0.01,1,EQ,NSE,NSE
7558913,29527,GROWWRAIL,GROWWAMC - GROWWRAIL,0,,0,0.01,1,EQ,NSE,NSE
7565569,29553,NIFTYIETF,ICICI PRUD NIFTY ETF,0,,0,0.01,1,EQ,NSE,NSE
7571713,29577,NIF100BEES,NIP IND ETF NIFTY 100,0,,0,0.01,1,EQ,NSE,NSE
7573249,29583,NATCAPSUQ,NATURAL CAPSULES,0,,0,0.01,1,EQ,NSE,NSE
7575041,29590,JUBLCPL,JUBILANT AGRI N CON PRO L,0,,0,0.1,1,EQ,NSE,NSE
7577089,29598,REPCOHOME,REPCO HOME FINANCE,0,,0,0.05,1,EQ,NSE,NSE
7583745,29624,AJAXENGG,AJAX ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
7594497,29666,HEXT,HEXAWARE TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
7597569,29678,BAJAJINDEF,INDEF MANUFACTURING,0,,0,0.05,1,EQ,NSE,NSE
7599873,29687,UNIONGOLD,UNIONAMC - UNIONGOLD,0,,0,0.05,1,EQ,NSE,NSE
7606017,29711,QPOWER,QUALITY POWER ELEC EQUP L,0,,0,0.05,1,EQ,NSE,NSE
7611137,29731,GUJTHEM,GUJARAT THEMIS BIOSYN,0,,0,0.05,1,EQ,NSE,NSE
7612673,29737,NIBL-BE,NRB INDUS. BEARINGS,0,,0,0.01,1,EQ,NSE,NSE
7618049,29758,MSCIINDIA,KOTAKMAMC - MSCIINDIA,0,,0,0.01,1,EQ,NSE,NSE
7647233,29872,GROWWN200,GROWWAMC - GROWWN200,0,,0,0.01,1,EQ,NSE,NSE
7648513,29877,VIVIDHA,VISAGAR POLYTEX,0,,0,0.01,1,EQ,NSE,NSE
7665665,29944,NIFTY100EW,KOTAKMAMC - NIFTY100EW,0,,0,0.01,1,EQ,NSE,NSE
7669249,29958,CALSOFTPP-X1,CALSOFT RS.2.50 PPD UP,0,,0,0.01,1,EQ,NSE,NSE
7670273,29962,JUSTDIAL,JUSTDIAL,0,,0,0.05,1,EQ,NSE,NSE
7673601,29975,AONETOTAL,AONEAMC - AONETOTAL,0,,0,0.01,1,EQ,NSE,NSE
7685889,30023,ATULAUTO,ATUL AUTO,0,,0,0.05,1,EQ,NSE,NSE
7696641,30065,MOCAPITAL,MOTILALAMC - MOCAPITAL,0,,0,0.01,1,EQ,NSE,NSE
7702785,30089,ORIENTCEM,ORIENT CEMENT,0,,0,0.01,1,EQ,NSE,NSE
7706881,30105,GOLD360,360ONEAMC - GOLD360,0,,0,0.05,1,EQ,NSE,NSE
7707649,30108,ABFRL,ADITYA BIRLA FASHION & RT,0,,0,0.01,1,EQ,NSE,NSE
7707905,30109,SELECTIPO,MIRAEAMC - SELECTIPO,0,,0,0.01,1,EQ,NSE,NSE
7710977,30121,EQUAL200,MIRAEAMC - EQUAL200,0,,0,0.01,1,EQ,NSE,NSE
7712001,30125,SAMMAANCAP,SAMMAAN CAPITAL,0,,0,0.01,1,EQ,NSE,NSE
7714305,30134,PRABHA,PRABHA ENERGY,0,,0,0.05,1,EQ,NSE,NSE
7715585,30139,CASHIETF,ICICIPRAMC - CASHIETF,0,,0,0.01,1,EQ,NSE,NSE
7719681,30155,AXISVALUE,AXISAMC - AXISVALUE,0,,0,0.01,1,EQ,NSE,NSE
7728897,30191,CURAA-BE,CURA TECHNOLOGIES,0,,0,0.01,1,EQ,NSE,NSE
7743233,30247,BHARATSE-BE,BHARAT SEATS,0,,0,0.01,1,EQ,NSE,NSE
7744513,30252,ISHANCH-BE,ISHAN DYES N CHEMICALS L,0,,0,0.01,1,EQ,NSE,NSE
7749377,30271,UPLPP1-E1,UPL RE. 1 PPD UP,0,,0,0.05,1,EQ,NSE,NSE
7750145,30274,SILVERCASE,ZERODHAAMC - SILVERCASE,0,,0,0.01,1,EQ,NSE,NSE
7754241,30290,SBIBPB,SBIAMC - SBIBPB,0,,0,0.01,1,EQ,NSE,NSE
7762689,30323,ESSENTIA,INTEGRA ESSENTIA,0,,0,0.01,1,EQ,NSE,NSE
7780353,30392,NIF100IETF,ICICI PRUD NIFTY 100 ETF,0,,0,0.01,1,EQ,NSE,NSE
7796481,30455,SPECTRUM,SPECTRUM ELECTRIC IND,0,,0,0.1,1,EQ,NSE,NSE
7800065,30469,MID150,KOTAKMAMC - MID150,0,,0,0.01,1,EQ,NSE,NSE
7800833,30472,AONELIQUID,AONEAMC - AONELIQUID,0,,0,0.01,1,EQ,NSE,NSE
7805697,30491,FELDVR-BZ,FUTURE ENTERPRISES,0,,0,0.01,1,EQ,NSE,NSE
7894529,30838,PILITA-BE,PIL ITALICA LIFESTYLE,0,,0,0.01,1,EQ,NSE,NSE
7941377,31021,THOMASCOTT-BE,THOMAS SCOTT (INDIA),0,,0,0.05,1,EQ,NSE,NSE
7963393,31107,DBSTOCKBRO,DB (INT) STOCK BROKERS,0,,0,0.01,1,EQ,NSE,NSE
7971329,31138,COMPUSOFT,COMPUCOM SOFTWARE,0,,0,0.01,1,EQ,NSE,NSE
7977729,31163,RHIM,RHI MAGNESITA INDIA,0,,0,0.05,1,EQ,NSE,NSE
7982337,31181,MCX,MULTI COMMODITY EXCHANGE,0,,0,0.5,1,EQ,NSE,NSE
7996929,31238,SCHNEIDER-BE,SCHNEIDER ELECTRIC INFRA,0,,0,0.05,1,EQ,NSE,NSE
8002049,31258,NDL,NANDAN DENIM,0,,0,0.01,1,EQ,NSE,NSE
8041729,31413,MTEDUCARE-BE,MT EDUCARE,0,,0,0.01,1,EQ,NSE,NSE
8042241,31415,NBCC,NBCC (INDIA),0,,0,0.01,1,EQ,NSE,NSE
8056833,31472,LYPSAGEMS-BE,LYPSA GEMS & JEWEL,0,,0,0.01,1,EQ,NSE,NSE
8058625,31479,ORBTEXP-BE,ORBIT EXPORTS,0,,0,0.01,1,EQ,NSE,NSE
8065793,31507,JPOLYINVST,JIND POL INV & FIN CO,0,,0,0.05,1,EQ,NSE,NSE
8150273,31837,SREEL,SREELEATHERS,0,,0,0.05,1,EQ,NSE,NSE
193505537,755881,EVIETF,ICICIPRAMC - EVIETF,0,,0,0.01,1,EQ,NSE,NSE
193539585,756014,690GS2065-GS,GOI LOAN  6.90% 2065,0,,0,0.01,1,EQ,NSE,NSE
193539841,756015,CIFL,CAPITAL INDIA FINANCE,0,,0,0.01,1,EQ,NSE,NSE
193541121,756020,TINNARUBR,TINNA RUBBER AND INFR,0,,0,0.05,1,EQ,NSE,NSE
193545729,756038,WAAREERTL,WAAREE RENEWABLE TECH,0,,0,0.1,1,EQ,NSE,NSE
193558017,756086,GROWWMOM50,GROWWAMC - GROWWMOM50,0,,0,0.01,1,EQ,NSE,NSE
193574401,756150,SILVER360,360ONEAMC - SILVER360,0,,0,0.01,1,EQ,NSE,NSE
193618945,756324,NPST,NETWORK PEOPLE SRV TECH L,0,,0,0.1,1,EQ,NSE,NSE
193736705,756784,KRISHIVAL-BE,KRISHIVAL FOODS,0,,0,0.05,1,EQ,NSE,NSE
193741313,756802,OSWALPUMPS,OSWAL PUMPS,0,,0,0.05,1,EQ,NSE,NSE
193747713,756827,GROWWSLVR,GROWWAMC - GROWWSLVR,0,,0,0.01,1,EQ,NSE,NSE
193749249,756833,FUSIONPP-E1,FUSION RS.5 PPD UP,0,,0,0.01,1,EQ,NSE,NSE
193751809,756843,ABLBL,ADITYA BIRLA LIFES BRAN L,0,,0,0.01,1,EQ,NSE,NSE
193758977,756871,ENRIN,SIEMENS ENERGY INDIA,0,,0,0.1,1,EQ,NSE,NSE
193763841,756890,633GS2035-GS,GOI LOAN  6.33% 2035,0,,0,0.01,1,EQ,NSE,NSE
193766401,756900,MON50EQUAL,MOTILALAMC - MON50EQUAL,0,,0,0.01,1,EQ,NSE,NSE
193772801,756925,PRIMO,PRIMO CHEMICALS,0,,0,0.01,1,EQ,NSE,NSE
193776385,756939,SOLARAPP1-E1,SOLARA RS. 7 PPD UP,0,,0,0.05,1,EQ,NSE,NSE
193795585,757014,THELEELA,SCHLOSS BANGALORE,0,,0,0.05,1,EQ,NSE,NSE
193799937,757031,MOINFRA,MOTILALAMC - MOINFRA,0,,0,0.01,1,EQ,NSE,NSE
193804545,757049,RAJOOENG,RAJOO ENGINEERS,0,,0,0.01,1,EQ,NSE,NSE
193816577,757096,AONENIFTY,AONEAMC - AONENIFTY,0,,0,0.01,1,EQ,NSE,NSE
193817345,757099,MOMGF,MOTILALAMC - MOMGF,0,,0,0.01,1,EQ,NSE,NSE
193818113,757102,BELRISE,BELRISE INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
193828353,757142,EQUAL50,MIRAEAMC - EQUAL50,0,,0,0.01,1,EQ,NSE,NSE
193834753,757167,MONEXT50,MOTILALAMC - MONEXT50,0,,0,0.01,1,EQ,NSE,NSE
193878017,757336,AEGISVOPAK,AEGIS VOPAK TERMINALS,0,,0,0.01,1,EQ,NSE,NSE
193895937,757406,LLOYDSENPP-E1,LLOYD RS.0.50 PPD UP,0,,0,0.01,1,EQ,NSE,NSE
193902337,757431,MOPSE,MOTILALAMC - MOPSE,0,,0,0.01,1,EQ,NSE,NSE
193905409,757443,MOTOUR,MOTILALAMC - MOTOUR,0,,0,0.01,1,EQ,NSE,NSE
193908481,757455,SNXT30BEES,NIPPONAMC - SNXT30BEES,0,,0,0.01,1,EQ,NSE,NSE
193914369,757478,SCODATUBES,SCODA TUBES,0,,0,0.01,1,EQ,NSE,NSE
193923841,757515,DIGITIDE,DIGITIDE SOLUTIONS,0,,0,0.01,1,EQ,NSE,NSE
193925121,757520,BLUSPRING,BLUSPRING ENTERPRISES,0,,0,0.01,1,EQ,NSE,NSE
193931521,757545,TRAVELFOOD,TRAVEL FOOD SERVICES,0,,0,0.1,1,EQ,NSE,NSE
193949185,757614,ARISINFRA,ARISINFRA SOLUTIONS,0,,0,0.01,1,EQ,NSE,NSE
193957121,757645,ATHERENERG,ATHER ENERGY,0,,0,0.05,1,EQ,NSE,NSE
193960449,757658,FISCHER,FISCHER MEDICAL VENTURE L,0,,0,0.05,1,EQ,NSE,NSE
193963265,757669,MOALPHA50,MOTILALAMC - MOALPHA50,0,,0,0.01,1,EQ,NSE,NSE
193984769,757753,591GS2028-GS,GOI LOAN  5.91% 2028,0,,0,0.01,1,EQ,NSE,NSE
193985025,757754,PICCADIL,PICCADILY AGRO INDUSTRI L,0,,0,0.05,1,EQ,NSE,NSE
193988353,757767,SAMBHV,SAMBHV STEEL TUBES,0,,0,0.01,1,EQ,NSE,NSE
193989633,757772,HDBFS,HDB FINANCIAL SERVICES L,0,,0,0.05,1,EQ,NSE,NSE
193991937,757781,TOP15IETF,ICICIPRAMC - TOP15IETF,0,,0,0.01,1,EQ,NSE,NSE
193997057,757801,IGCL,INDOGULF CROPSCIENCES,0,,0,0.01,1,EQ,NSE,NSE
194000385,757814,GROWWNET,GROWWAMC - GROWWNET,0,,0,0.01,1,EQ,NSE,NSE
194001153,757817,MOMIDMTM,MOTILALAMC - MOMIDMTM,0,,0,0.01,1,EQ,NSE,NSE
194008833,757847,668GS2040-GS,GOI LOAN  6.68% 2040,0,,0,0.01,1,EQ,NSE,NSE
194009601,757850,CRIZAC,CRIZAC,0,,0,0.01,1,EQ,NSE,NSE
194018561,757885,ANTHEM,ANTHEM BIOSCIENCES,0,,0,0.05,1,EQ,NSE,NSE
194027265,757919,BORANA,BORANA WEAVES,0,,0,0.01,1,EQ,NSE,NSE
194032129,757938,BELLACASA,BELLA CASA FASH AND RET L,0,,0,0.05,1,EQ,NSE,NSE
194033409,757943,INFIBPP-E1,INFIBEAM RE.0.5 PPD UP,0,,0,0.01,1,EQ,NSE,NSE
194034177,757946,QUALITY30,KOTAKMAMC - QUALITY30,0,,0,0.01,1,EQ,NSE,NSE
194036481,757955,PASHUPATI,PASHUPATI COTSPIN,0,,0,0.05,1,EQ,NSE,NSE
194037761,757960,TTL-RE-BE,T T,0,,0,0.01,1,EQ,NSE,NSE
194039041,757965,SMARTWORKS,SMARTWORKS COWORKING SP L,0,,0,0.05,1,EQ,NSE,NSE
194043649,757983,601GS2030-GS,GOI LOAN  6.01% 2030,0,,0,0.01,1,EQ,NSE,NSE
194043905,757984,KILITC-RE-BE,KILITCH DRUGS (INDIA),0,,0,0.05,1,EQ,NSE,NSE
194045697,757991,CHEMBONDCH-BE,CHEMBOND CHEMICAL,0,,0,0.01,1,EQ,NSE,NSE
194046465,757994,628GS2032-GS,GOI LOAN  6.28% 2032,0,,0,0.01,1,EQ,NSE,NSE
194092289,758173,PROSTARM,PROSTARM INFO SYSTEMS,0,,0,0.01,1,EQ,NSE,NSE
194124801,758300,GROWWLOVOL,GROWWAMC - GROWWLOVOL,0,,0,0.01,1,EQ,NSE,NSE
194189057,758551,RAYMONDREL,RAYMOND REALTY,0,,0,0.1,1,EQ,NSE,NSE
194190849,758558,KALPATARU,KALPATARU,0,,0,0.05,1,EQ,NSE,NSE
194192129,758563,ELLEN,ELLENBARRIE INDUS GASES L,0,,0,0.05,1,EQ,NSE,NSE
194194433,758572,GLOBECIVIL,GLOBE CIVIL PROJECTS,0,,0,0.01,1,EQ,NSE,NSE
194200321,758595,INTERNET,MIRAEAMC - INTERNET,0,,0,0.01,1,EQ,NSE,NSE
194204161,758610,SEPCPP-E1,SEPC RS.5 PPD UP,0,,0,0.01,1,EQ,NSE,NSE
194204929,758613,EXICOM-RE-BE,EXICOM TELE-SYSTEMS,0,,0,0.01,1,EQ,NSE,NSE
194226433,758697,GROWWNIFTY,GROWWAMC - GROWWNIFTY,0,,0,0.01,1,EQ,NSE,NSE
194227201,758700,ARFIN,ARFIN INDIA,0,,0,0.01,1,EQ,NSE,NSE
128000516,500002,ABB,ABB INDIA,0,,0,0.05,1,EQ,BSE,BSE
128000772,500003,AEGISLOG,AEGIS LOGISTICS,0,,0,0.05,1,EQ,BSE,BSE
128005892,500023,ASIANHOTNR,ASIAN HOTELS (NORTH),0,,0,0.05,1,EQ,BSE,BSE
128006916,500027,ATUL,ATUL,0,,0,0.05,1,EQ,BSE,BSE
128008452,500033,FORCEMOT,FORCE MOTORS,0,,0,0.05,1,EQ,BSE,BSE
128008708,500034,BAJFINANCE,BAJAJ FINANCE,0,,0,0.05,1,EQ,BSE,BSE
128009732,500038,BALRAMCHIN,BALRAMPUR CHINI MILLS,0,,0,0.05,1,EQ,BSE,BSE
128010500,500041,BANARISUG,BANNARI AMMAN SUGARS,0,,0,0.05,1,EQ,BSE,BSE
128010756,500042,BASF,BASF INDIA,0,,0,0.05,1,EQ,BSE,BSE
128011012,500043,BATAINDIA,BATA INDIA,0,,0,0.05,1,EQ,BSE,BSE
128012292,500048,BEML,BEML,0,,0,0.05,1,EQ,BSE,BSE
128012548,500049,BEL,BHARAT ELECTRONICS,0,,0,0.05,1,EQ,BSE,BSE
128015108,500059,BILVYAPAR,BIL VYAPAR,0,,0,0.01,1,EQ,BSE,BSE
128017156,500067,BLUESTARCO,BLUE STAR,0,,0,0.05,1,EQ,BSE,BSE
128018948,500074,BPL,BPL,0,,0,0.01,1,EQ,BSE,BSE
128019972,500078,OAL,ORIENTAL AROMATICS,0,,0,0.05,1,EQ,BSE,BSE
128021252,500083,CENTEXT,CENTURY EXTRUSIONS,0,,0,0.01,1,EQ,BSE,BSE
128021508,500084,CESC,CESC,0,,0,0.05,1,EQ,BSE,BSE
128022020,500086,EXIDEIND,EXIDE INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128022276,500087,CIPLA,CIPLA,0,,0,0.05,1,EQ,BSE,BSE
128022788,500089,DICIND,DIC INDIA,0,,0,0.05,1,EQ,BSE,BSE
128023556,500092,CRISIL,CRISIL,0,,0,0.05,1,EQ,BSE,BSE
128024580,500096,DABUR,DABUR INDIA,0,,0,0.05,1,EQ,BSE,BSE
128025860,500101,ARVIND,ARVIND,0,,0,0.05,1,EQ,BSE,BSE
128027140,500106,IFCI,IFCI,0,,0,0.01,1,EQ,BSE,BSE
128027652,500108,MTNL,MAHANAGAR TELEPHONE NIGAM,0,,0,0.01,1,EQ,BSE,BSE
128028676,500112,SBIN,STATE BANK OF INDIA,0,,0,0.05,1,EQ,BSE,BSE
128028932,500113,SAIL,STEEL AUTHORITY OF INDIA,0,,0,0.05,1,EQ,BSE,BSE
128029188,500114,TITAN,TITAN COMPANY,0,,0,0.05,1,EQ,BSE,BSE
128029700,500116,IDBI,IDBI BANK,0,,0,0.05,1,EQ,BSE,BSE
128029956,500117,DCW,DCW,0,,0,0.01,1,EQ,BSE,BSE
128030468,500119,DHAMPURSUG,DHAMPUR SUGAR MILLS,0,,0,0.05,1,EQ,BSE,BSE
128030724,500120,DIAMINESQ,DIAMINES & CHEMICALS,0,,0,0.05,1,EQ,BSE,BSE
128032772,500128,ELECTCAST,ELECTROSTEEL CASTINGS,0,,0,0.05,1,EQ,BSE,BSE
128034052,500133,ESABINDIA,ESAB INDIA,0,,0,0.05,1,EQ,BSE,BSE
128034564,500135,EPL,EPL,0,,0,0.05,1,EQ,BSE,BSE
128034820,500136,ESTER,ESTER INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128036868,500144,FINCABLES,FINOLEX CABLES,0,,0,0.05,1,EQ,BSE,BSE
128037892,500148,UFLEX,UFLEX,0,,0,0.05,1,EQ,BSE,BSE
128038404,500150,FOSECOIND,FOSECO INDIA,0,,0,0.05,1,EQ,BSE,BSE
128038660,500151,GOLDENTOBC,GOLDEN TOBACCO,0,,0,0.01,1,EQ,BSE,BSE
128039172,500153,GANESHBE,GANESH BENZOPLAST,0,,0,0.01,1,EQ,BSE,BSE
128040964,500160,GTL,GTL,0,,0,0.01,1,EQ,BSE,BSE
128041988,500164,GODREJIND,GODREJ INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128042244,500165,KANSAINER,KANSAI NEROLAC PAINTS,0,,0,0.05,1,EQ,BSE,BSE
128043780,500171,GHCL,GHCL,0,,0,0.05,1,EQ,BSE,BSE
128044292,500173,GFLLIMITED,GFL,0,,0,0.01,1,EQ,BSE,BSE
128046084,500180,HDFCBANK,HDFC BANK,0,,0,0.05,1,EQ,BSE,BSE
128046596,500182,HEROMOTOCO,HERO MOTOCORP,0,,0,0.05,1,EQ,BSE,BSE
128046852,500183,HFCL,HFCL,0,,0,0.01,1,EQ,BSE,BSE
128047876,500187,AGI,AGI GREENPAC,0,,0,0.05,1,EQ,BSE,BSE
128048132,500188,HINDZINC,HINDUSTAN ZINC,0,,0,0.05,1,EQ,BSE,BSE
128049412,500193,HLVLTD,HLV,0,,0,0.01,1,EQ,BSE,BSE
128050948,500199,IGPL,I G PETROCHEMICALS,0,,0,0.05,1,EQ,BSE,BSE
128051460,500201,INDIAGLYCO,INDIA GLYCOLS,0,,0,0.05,1,EQ,BSE,BSE
128053508,500209,INFY,INFOSYS,0,,0,0.05,1,EQ,BSE,BSE
128054788,500214,IONEXCHANG,ION EXCHANGE (INDIA),0,,0,0.05,1,EQ,BSE,BSE
128055044,500215,SUNDROP,SUNDROP BRANDS,0,,0,0.05,1,EQ,BSE,BSE
